,Date,Bitcoin_prices,EUR USD prices,Gold prices,Nasdaq prices,SP 500 prices,SP 500 VIX prices,Tesla prices
1821,2017-01-31,"966,2","1,0798","1291,80","5112,75","2274,50","12,93","50,39"
1822,2017-02-01,"983,7","1,0769","1289,50","5148,50","2274,50","12,68","49,85"
1823,2017-02-02,"1005,7","1,0758","1300,60","5131,00","2275,50","12,93","50,31"
1824,2017-02-03,"1015,7","1,0784","1302,20","5155,00","2291,00","12,47","50,27"
1825,2017-02-04,"1031,1","1,0784","1302,20","5155,00","2291,00","12,47","50,27"
1826,2017-02-05,"1006,6","1,0784","1302,20","5155,00","2291,00","12,47","50,27"
1827,2017-02-06,"1022,6","1,075","1313,30","5157,75","2286,50","12,47","51,55"
1828,2017-02-07,"1052,1","1,0681","1316,40","5176,75","2288,50","12,57","51,50"
1829,2017-02-08,"1048,8","1,0699","1318,30","5191,25","2290,25","12,57","52,42"
1830,2017-02-09,"985,0","1,0656","1315,40","5212,25","2304,25","12,03","53,84"
1831,2017-02-10,"992,0","1,0641","1314,50","5226,75","2312,75","11,72","53,85"
1832,2017-02-11,"1000,3","1,0641","1314,50","5226,75","2312,75","11,72","53,85"
1833,2017-02-12,"996,0","1,0641","1314,50","5226,75","2312,75","11,72","53,85"
1834,2017-02-13,"996,5","1,0598","1304,90","5259,25","2326,25","11,43","56,12"
1835,2017-02-14,"1013,7","1,0577","1304,90","5276,00","2337,00","11,18","56,20"
1836,2017-02-15,"1013,8","1,0601","1314,20","5310,00","2350,50","12,26","55,95"
1837,2017-02-16,"1038,4","1,0674","1322,70","5300,50","2345,50","12,97","53,79"
1838,2017-02-17,"1056,2","1,0614","1319,40","5325,75","2348,00","13,12","54,45"
1839,2017-02-18,"1059,8","1,0614","1319,40","5325,75","2348,00","13,12","54,45"
1840,2017-02-19,"1056,2","1,0614","1237,30","5322,38","2347,50","13,07","54,45"
1841,2017-02-20,"1091,2","1,0614","1238,20","5338,38","2353,25","13,03","54,45"
1842,2017-02-21,"1129,6","1,0537","1319,20","5343,75","2360,00","13,18","55,48"
1843,2017-02-22,"1125,3","1,0556","1313,30","5351,00","2361,00","13,22","54,70"
1844,2017-02-23,"1190,9","1,0581","1331,70","5332,00","2362,75","13,53","51,20"
1845,2017-02-24,"1185,1","1,0563","1338,40","5343,25","2365,00","13,32","51,40"
1846,2017-02-25,"1153,0","1,0563","1338,40","5343,25","2365,00","13,32","51,40"
1847,2017-02-26,"1178,3","1,0563","1338,40","5343,25","2365,00","13,32","51,40"
1848,2017-02-27,"1195,5","1,0587","1339,10","5347,50","2368,25","13,28","49,25"
1849,2017-02-28,"1189,1","1,0577","1334,30","5332,25","2362,75","13,53","50,00"
1850,2017-03-01,"1232,8","1,0547","1331,10","5386,00","2393,50","13,28","50,00"
1851,2017-03-02,"1262,3","1,0507","1313,90","5364,75","2382,00","13,28","50,10"
1852,2017-03-03,"1288,2","1,0623","1308,80","5372,00","2381,25","12,82","50,31"
1853,2017-03-04,"1267,8","1,0623","1308,80","5372,00","2381,25","12,82","50,31"
1854,2017-03-05,"1278,4","1,0623","1308,80","5372,00","2381,25","12,82","50,31"
1855,2017-03-06,"1279,3","1,0581","1307,30","5361,00","2375,50","12,68","50,24"
1856,2017-03-07,"1232,4","1,0566","1297,70","5349,75","2366,50","12,62","49,72"
1857,2017-03-08,"1149,3","1,0541","1291,90","5363,00","2364,00","12,68","49,37"
1858,2017-03-09,"1190,4","1,0577","1285,70","5366,75","2366,25","12,78","48,98"
1859,2017-03-10,"1113,6","1,0672","1284,00","5382,00","2371,75","12,53","48,74"
1860,2017-03-11,"1172,8","1,0672","1284,00","5382,00","2371,75","12,53","48,74"
1861,2017-03-12,"1225,2","1,0672","1284,00","5382,00","2371,75","12,53","48,74"
1862,2017-03-13,"1238,5","1,0654","1286,60","5395,50","2375,00","12,12","49,23"
1863,2017-03-14,"1245,0","1,0604","1286,30","5381,50","2366,50","12,62","51,60"
1864,2017-03-15,"1256,1","1,0735","1284,30","5415,25","2383,75","12,28","51,15"
1865,2017-03-16,"1169,0","1,0766","1310,70","5413,00","2382,75","11,93","52,41"
1866,2017-03-17,"1068,4","1,0738","1313,60","5425,34","2385,80","11,78","52,30"
1867,2017-03-18,"971,0","1,0738","1313,60","5425,34","2385,80","11,78","52,30"
1868,2017-03-19,"1016,1","1,0738","1313,60","5425,34","2385,80","11,78","52,30"
1869,2017-03-20,"1039,0","1,0739","1317,20","5418,50","2370,25","11,62","52,38"
1870,2017-03-21,"1115,0","1,0811","1329,00","5338,25","2342,25","12,18","50,14"
1871,2017-03-22,"1039,1","1,0797","1331,50","5365,75","2342,50","12,18","51,00"
1872,2017-03-23,"1033,0","1,0783","1328,50","5354,50","2340,00","14,28","50,96"
1873,2017-03-24,"943,1","1,0799","1330,40","5378,75","2344,75","13,93","52,63"
1874,2017-03-25,"972,2","1,0799","1330,40","5378,75","2344,75","13,93","52,63"
1875,2017-03-26,"969,0","1,0799","1330,40","5378,75","2344,75","13,93","52,63"
1876,2017-03-27,"1042,7","1,0865","1337,40","5379,00","2338,50","13,57","54,04"
1877,2017-03-28,"1044,7","1,0813","1337,50","5405,00","2351,50","12,93","55,49"
1878,2017-03-29,"1041,8","1,0767","1335,50","5436,00","2357,00","12,93","55,48"
1879,2017-03-30,"1041,0","1,0675","1326,70","5437,50","2364,50","12,82","55,58"
1880,2017-03-31,"1081,7","1,0652","1329,80","5438,50","2359,25","13,28","55,66"
1881,2017-04-01,"1093,2","1,0652","1329,80","5438,50","2359,25","13,28","55,66"
1882,2017-04-02,"1107,6","1,0652","1329,80","5438,50","2359,25","13,28","55,66"
1883,2017-04-03,"1150,2","1,0671","1332,70","5434,50","2356,00","13,47","59,70"
1884,2017-04-04,"1145,0","1,0673","1336,80","5444,00","2356,50","13,22","60,74"
1885,2017-04-05,"1140,6","1,0663","1327,50","5416,25","2346,50","13,88","59,00"
1886,2017-04-06,"1191,5","1,0644","1332,40","5422,75","2353,75","13,57","59,74"
1887,2017-04-07,"1196,6","1,059","1336,80","5421,25","2352,25","14,03","60,51"
1888,2017-04-08,"1188,1","1,059","1336,80","5421,25","2352,25","14,03","60,51"
1889,2017-04-09,"1215,9","1,059","1336,80","5421,25","2352,25","14,03","60,51"
1890,2017-04-10,"1220,3","1,0596","1333,30","5422,25","2352,50","15,03","62,48"
1891,2017-04-11,"1235,6","1,0602","1353,40","5401,75","2351,00","15,97","61,74"
1892,2017-04-12,"1227,4","1,0666","1357,30","5372,75","2340,75","16,27","59,37"
1893,2017-04-13,"1187,0","1,0614","1366,70","5359,00","2327,50","16,32","60,80"
1894,2017-04-14,"1206,8","1,0612","1289,65","5359,00","2327,50","16,32","60,80"
1895,2017-04-15,"1193,3","1,0612","1289,65","5359,00","2327,50","16,32","60,80"
1896,2017-04-16,"1212,0","1,0612","1289,65","5359,00","2327,50","16,32","60,80"
1897,2017-04-17,"1240,0","1,0644","1369,80","5395,25","2345,00","15,07","60,29"
1898,2017-04-18,"1265,4","1,0734","1370,90","5389,25","2337,25","14,72","60,05"
1899,2017-04-19,"1260,5","1,0711","1360,50","5397,75","2333,75","14,72","61,10"
1900,2017-04-20,"1308,4","1,0717","1361,70","5442,75","2352,00","14,32","60,50"
1901,2017-04-21,"1325,6","1,0728","1367,00","5442,00","2347,50","14,32","61,12"
1902,2017-04-22,"1347,5","1,0728","1367,00","5442,00","2347,50","14,32","61,12"
1903,2017-04-23,"1355,2","1,0728","1367,00","5442,00","2347,50","14,32","61,12"
1904,2017-04-24,"1345,0","1,0867","1355,80","5504,00","2370,00","12,68","61,61"
1905,2017-04-25,"1370,3","1,0926","1346,00","5548,25","2385,00","12,47","62,76"
1906,2017-04-26,"1399,3","1,0903","1343,00","5536,25","2382,25","12,38","62,03"
1907,2017-04-27,"1440,3","1,0873","1344,70","5591,00","2386,00","12,38","61,73"
1908,2017-04-28,"1415,6","1,0897","1347,10","5580,50","2380,50","12,28","62,81"
1909,2017-04-29,"1423,6","1,0897","1347,10","5580,50","2380,50","12,28","62,81"
1910,2017-04-30,"1435,2","1,0897","1347,10","5580,50","2380,50","12,28","62,81"
1911,2017-05-01,"1533,1","1,0899","1334,60","5630,75","2387,00","11,82","64,57"
1912,2017-05-02,"1560,0","1,093","1336,10","5639,75","2385,75","11,82","63,78"
1913,2017-05-03,"1617,8","1,0885","1327,60","5613,25","2383,25","12,07","62,20"
1914,2017-05-04,"1607,1","1,0985","1307,40","5625,75","2385,50","11,72","59,09"
1915,2017-05-05,"1545,1","1,0998","1305,80","5648,25","2397,75","11,78","61,67"
1916,2017-05-06,"1597,1","1,0998","1305,80","5648,25","2397,75","11,78","61,67"
1917,2017-05-07,"1619,9","1,0998","1305,80","5648,25","2397,75","11,78","61,67"
1918,2017-05-08,"1703,2","1,0924","1306,10","5655,50","2395,00","11,43","61,44"
1919,2017-05-09,"1760,0","1,0873","1295,10","5676,25","2393,25","11,43","64,25"
1920,2017-05-10,"1796,8","1,0868","1297,60","5675,50","2395,25","11,53","65,04"
1921,2017-05-11,"1853,9","1,0861","1302,90","5670,75","2391,00","11,43","64,62"
1922,2017-05-12,"1735,0","1,0931","1305,70","5689,00","2388,75","11,22","64,96"
1923,2017-05-13,"1820,4","1,0931","1305,70","5689,00","2388,75","11,22","64,96"
1924,2017-05-14,"1828,1","1,0931","1305,70","5689,00","2388,75","11,22","64,96"
1925,2017-05-15,"1772,5","1,0975","1308,00","5701,25","2398,50","10,82","63,18"
1926,2017-05-16,"1785,7","1,1082","1314,40","5724,25","2397,00","11,07","63,40"
1927,2017-05-17,"1870,0","1,1159","1336,20","5578,75","2357,50","11,07","61,22"
1928,2017-05-18,"1941,5","1,1103","1329,20","5630,50","2363,50","14,28","62,61"
1929,2017-05-19,"1966,5","1,1207","1329,90","5653,25","2381,50","12,72","62,17"
1930,2017-05-20,"2059,7","1,1207","1329,90","5653,25","2381,50","12,72","62,17"
1931,2017-05-21,"2029,2","1,1207","1329,90","5653,25","2381,50","12,72","62,17"
1932,2017-05-22,"2085,5","1,1238","1338,00","5702,00","2392,75","12,22","62,07"
1933,2017-05-23,"2249,3","1,1183","1332,10","5711,50","2398,00","12,32","60,77"
1934,2017-05-24,"2394,8","1,1219","1329,70","5731,25","2402,00","11,97","62,04"
1935,2017-05-25,"2252,0","1,121","1333,30","5782,00","2413,50","12,03","63,37"
1936,2017-05-26,"2127,3","1,1183","1344,80","5792,25","2413,75","11,93","65,03"
1937,2017-05-27,"1972,3","1,1183","1344,80","5792,25","2413,75","11,93","65,03"
1938,2017-05-28,"2056,6","1,1183","1268,22","5798,38","2415,50","11,93","65,03"
1939,2017-05-29,"2207,4","1,1166","1266,69","5793,62","2414,25","11,95","65,03"
1940,2017-05-30,"2146,7","1,1185","1339,10","5792,00","2410,75","11,82","67,02"
1941,2017-05-31,"2191,8","1,1244","1348,50","5793,25","2411,00","11,82","68,20"
1942,2017-06-01,"2311,6","1,1213","1343,20","5822,00","2429,50","11,62","68,07"
1943,2017-06-02,"2405,9","1,1282","1353,10","5886,00","2437,75","11,62","67,97"
1944,2017-06-03,"2461,0","1,1282","1353,10","5886,00","2437,75","11,62","67,97"
1945,2017-06-04,"2488,2","1,1282","1353,10","5886,00","2437,75","11,62","67,97"
1946,2017-06-05,"2636,2","1,1254","1355,60","5880,75","2434,50","11,78","69,46"
1947,2017-06-06,"2843,6","1,1277","1370,00","5863,25","2430,75","11,97","70,57"
1948,2017-06-07,"2642,6","1,1257","1365,60","5879,75","2432,00","11,88","71,93"
1949,2017-06-08,"2782,1","1,1214","1351,90","5885,00","2432,50","11,62","74,00"
1950,2017-06-09,"2809,0","1,1195","1343,90","5740,50","2430,50","11,72","71,46"
1951,2017-06-10,"2806,0","1,1195","1343,90","5740,50","2430,50","11,72","71,46"
1952,2017-06-11,"2936,3","1,1195","1343,90","5740,50","2430,50","11,72","71,46"
1953,2017-06-12,"2571,8","1,1203","1341,50","5711,00","2428,50","11,88","71,80"
1954,2017-06-13,"2676,4","1,1216","1341,20","5751,25","2440,00","11,43","75,19"
1955,2017-06-14,"2395,0","1,1218","1348,20","5725,25","2437,25","11,47","76,13"
1956,2017-06-15,"2377,4","1,1145","1326,80","5702,50","2434,25","11,53","75,07"
1957,2017-06-16,"2437,0","1,1197","1328,50","5702,27","2434,89","11,32","74,28"
1958,2017-06-17,"2610,0","1,1197","1328,50","5702,27","2434,89","11,32","74,28"
1959,2017-06-18,"2491,5","1,1197","1328,50","5702,27","2434,89","11,32","74,28"
1960,2017-06-19,"2580,8","1,1149","1318,80","5766,00","2447,50","10,88","73,96"
1961,2017-06-20,"2712,2","1,1134","1315,20","5732,75","2437,50","11,12","74,45"
1962,2017-06-21,"2621,2","1,1168","1317,10","5796,00","2433,50","11,12","75,28"
1963,2017-06-22,"2672,8","1,1153","1320,40","5785,75","2431,75","11,97","76,52"
1964,2017-06-23,"2674,9","1,1194","1327,70","5812,25","2435,00","11,88","76,69"
1965,2017-06-24,"2502,6","1,1194","1327,70","5812,25","2435,00","11,88","76,69"
1966,2017-06-25,"2477,7","1,1194","1327,70","5812,25","2435,00","11,88","76,69"
1967,2017-06-26,"2394,6","1,1182","1317,70","5778,25","2436,00","11,62","75,50"
1968,2017-06-27,"2521,2","1,1339","1318,40","5676,50","2420,50","12,03","72,47"
1969,2017-06-28,"2518,2","1,1378","1320,80","5763,50","2438,50","11,68","74,25"
1970,2017-06-29,"2470,1","1,1441","1317,70","5653,00","2420,00","12,03","72,15"
1971,2017-06-30,"2420,7","1,1426","1314,00","5652,75","2421,00","12,32","72,32"
1972,2017-07-01,"2349,5","1,1426","1314,00","5652,75","2421,00","12,32","72,32"
1973,2017-07-02,"2445,0","1,1426","1314,00","5652,75","2421,00","12,32","72,32"
1974,2017-07-03,"2524,0","1,1364","1290,90","5589,25","2425,00","12,57","70,52"
1975,2017-07-04,"2582,6","1,1345","1227,55","5577,25","2423,75","12,43","70,52"
1976,2017-07-05,"2598,5","1,1353","1293,90","5651,50","2428,00","12,32","65,42"
1977,2017-07-06,"2593,1","1,1423","1296,70","5596,75","2408,50","13,03","61,77"
1978,2017-07-07,"2479,3","1,1401","1282,40","5655,75","2422,50","12,57","62,64"
1979,2017-07-08,"2542,0","1,1401","1282,40","5655,75","2422,50","12,57","62,64"
1980,2017-07-09,"2478,0","1,1401","1282,40","5655,75","2422,50","12,57","62,64"
1981,2017-07-10,"2318,3","1,14","1286,00","5694,00","2424,50","12,22","63,21"
1982,2017-07-11,"2282,1","1,1467","1287,70","5720,00","2424,50","12,12","65,44"
1983,2017-07-12,"2374,4","1,1412","1291,20","5785,75","2440,00","11,53","65,90"
1984,2017-07-13,"2329,0","1,1399","1288,50","5797,50","2445,50","11,07","64,68"
1985,2017-07-14,"2205,1","1,1469","1298,80","5843,25","2456,00","10,57","65,56"
1986,2017-07-15,"1978,6","1,1469","1298,80","5843,25","2456,00","10,57","65,56"
1987,2017-07-16,"1924,9","1,1469","1298,80","5843,25","2456,00","10,57","65,56"
1988,2017-07-17,"2219,0","1,1479","1305,40","5855,00","2458,50","10,28","63,91"
1989,2017-07-18,"2302,1","1,1555","1313,50","5882,75","2457,75","10,12","65,65"
1990,2017-07-19,"2253,1","1,1515","1313,70","5918,25","2471,50","10,12","65,05"
1991,2017-07-20,"2856,3","1,1631","1317,10","5925,25","2471,25","11,47","65,98"
1992,2017-07-21,"2664,0","1,1663","1325,90","5918,75","2469,50","11,38","65,68"
1993,2017-07-22,"2845,7","1,1663","1325,90","5918,75","2469,50","11,38","65,68"
1994,2017-07-23,"2747,5","1,1663","1325,90","5918,75","2469,50","11,38","65,68"
1995,2017-07-24,"2769,7","1,1642","1325,40","5934,00","2468,50","11,32","68,50"
1996,2017-07-25,"2560,9","1,1652","1323,20","5933,75","2474,00","11,18","67,92"
1997,2017-07-26,"2525,7","1,1734","1322,40","5948,00","2473,25","11,28","68,77"
1998,2017-07-27,"2664,9","1,1677","1333,70","5909,50","2472,00","11,43","66,89"
1999,2017-07-28,"2784,8","1,1752","1342,60","5910,25","2470,25","11,38","67,01"
2000,2017-07-29,"2714,1","1,1752","1342,60","5910,25","2470,25","11,38","67,01"
2001,2017-07-30,"2749,0","1,1752","1342,60","5910,25","2470,25","11,38","67,01"
2002,2017-07-31,"2856,0","1,1842","1340,70","5882,50","2468,00","11,28","64,69"
2003,2017-08-01,"2731,2","1,1801","1346,30","5889,25","2472,25","11,22","63,91"
2004,2017-08-02,"2702,0","1,1856","1345,50","5910,75","2473,50","11,28","65,18"
2005,2017-08-03,"2790,3","1,187","1341,60","5890,00","2471,75","11,32","69,42"
2006,2017-08-04,"2860,0","1,1772","1331,70","5898,00","2472,00","11,28","71,38"
2007,2017-08-05,"3256,4","1,1772","1331,70","5898,00","2472,00","11,28","71,38"
2008,2017-08-06,"3227,9","1,1772","1331,70","5898,00","2472,00","11,28","71,38"
2009,2017-08-07,"3396,7","1,1795","1332,00","5934,00","2477,50","11,12","71,03"
2010,2017-08-08,"3415,0","1,175","1330,40","5918,00","2472,75","11,53","73,04"
2011,2017-08-09,"3339,9","1,1759","1347,00","5922,50","2473,00","11,72","72,71"
2012,2017-08-10,"3407,9","1,1772","1357,80","5789,75","2437,50","15,53","71,08"
2013,2017-08-11,"3644,1","1,182","1361,40","5838,25","2440,00","15,43","71,57"
2014,2017-08-12,"3865,5","1,182","1361,40","5838,25","2440,00","15,43","71,57"
2015,2017-08-13,"4053,3","1,182","1361,40","5838,25","2440,00","15,43","71,57"
2016,2017-08-14,"4319,5","1,178","1358,10","5910,00","2463,50","12,45","72,76"
2017,2017-08-15,"4151,9","1,1735","1347,50","5912,00","2463,75","12,32","72,47"
2018,2017-08-16,"4386,3","1,177","1350,80","5923,50","2467,50","12,32","72,58"
2019,2017-08-17,"4260,0","1,1724","1359,90","5800,25","2429,50","14,93","70,38"
2020,2017-08-18,"4090,2","1,1762","1358,80","5801,25","2426,75","14,97","69,49"
2021,2017-08-19,"4145,1","1,1762","1358,80","5801,25","2426,75","14,97","69,49"
2022,2017-08-20,"4064,3","1,1762","1358,80","5801,25","2426,75","14,97","69,49"
2023,2017-08-21,"4002,5","1,1816","1364,10","5794,00","2428,00","14,12","67,57"
2024,2017-08-22,"4074,0","1,1762","1358,60","5878,50","2452,75","12,97","68,27"
2025,2017-08-23,"4129,1","1,1808","1361,70","5848,00","2441,50","13,62","70,55"
2026,2017-08-24,"4325,2","1,1799","1358,90","5840,50","2440,75","13,43","70,59"
2027,2017-08-25,"4351,5","1,1926","1364,80","5825,00","2442,50","13,07","69,61"
2028,2017-08-26,"4341,7","1,1926","1364,80","5825,00","2442,50","13,07","69,61"
2029,2017-08-27,"4331,8","1,1926","1364,80","5825,00","2442,50","13,07","69,61"
2030,2017-08-28,"4383,8","1,1979","1382,60","5844,75","2443,75","13,03","69,13"
2031,2017-08-29,"4587,1","1,1972","1385,70","5869,75","2447,00","13,18","69,47"
2032,2017-08-30,"4569,0","1,1883","1380,90","5935,00","2455,75","13,18","70,64"
2033,2017-08-31,"4718,2","1,191","1388,50","5990,75","2470,00","12,62","71,18"
2034,2017-09-01,"4904,9","1,1859","1397,10","5988,25","2474,25","12,62","71,08"
2035,2017-09-02,"4534,4","1,1859","1397,10","5988,25","2474,25","12,62","71,08"
2036,2017-09-03,"4595,0","1,1859","1341,22","5960,75","2464,75","13,28","71,08"
2037,2017-09-04,"4200,4","1,1896","1338,08","5980,50","2469,62","13,12","71,08"
2038,2017-09-05,"4374,9","1,1914","1411,20","5939,25","2459,75","13,18","69,92"
2039,2017-09-06,"4589,1","1,1917","1405,90","5955,00","2465,50","13,18","68,91"
2040,2017-09-07,"4613,5","1,2023","1418,00","5970,00","2466,50","12,82","70,12"
2041,2017-09-08,"4305,8","1,2035","1419,30","5916,25","2462,50","13,28","68,68"
2042,2017-09-09,"4317,9","1,2035","1419,30","5916,25","2462,50","13,28","68,68"
2043,2017-09-10,"4232,1","1,2035","1419,30","5916,25","2462,50","13,28","68,68"
2044,2017-09-11,"4203,0","1,1953","1404,10","5982,50","2487,50","12,07","72,74"
2045,2017-09-12,"4142,9","1,1967","1401,80","5996,50","2496,00","11,88","72,55"
2046,2017-09-13,"3849,7","1,1886","1396,70","6002,00","2496,50","11,53","73,25"
2047,2017-09-14,"3238,1","1,1919","1399,20","5966,25","2496,50","11,47","75,53"
2048,2017-09-15,"3698,0","1,1943","1395,10","5973,85","2496,83","11,12","75,96"
2049,2017-09-16,"3685,4","1,1943","1395,10","5973,85","2496,83","11,12","75,96"
2050,2017-09-17,"3666,3","1,1943","1395,10","5973,85","2496,83","11,12","75,96"
2051,2017-09-18,"4084,1","1,1954","1380,30","5986,75","2502,75","10,68","77,00"
2052,2017-09-19,"3900,0","1,1994","1382,60","5997,00","2504,75","10,82","75,02"
2053,2017-09-20,"3873,2","1,1893","1388,30","5978,50","2505,25","10,82","74,78"
2054,2017-09-21,"3603,4","1,1941","1366,70","5945,25","2501,00","12,32","73,30"
2055,2017-09-22,"3598,5","1,1954","1369,40","5935,75","2499,50","12,43","70,22"
2056,2017-09-23,"3779,6","1,1954","1369,40","5935,75","2499,50","12,43","70,22"
2057,2017-09-24,"3652,8","1,1954","1369,40","5935,75","2499,50","12,43","70,22"
2058,2017-09-25,"3930,0","1,1848","1383,50","5876,50","2497,00","12,38","69,00"
2059,2017-09-26,"3879,1","1,1793","1374,10","5892,50","2495,50","12,28","69,05"
2060,2017-09-27,"4205,4","1,1744","1360,70","5941,00","2504,50","12,18","68,19"
2061,2017-09-28,"4190,0","1,1786","1361,30","5938,50","2507,75","11,93","67,92"
2062,2017-09-29,"4169,9","1,1814","1357,60","5982,50","2516,00","11,68","68,22"
2063,2017-09-30,"4367,0","1,1814","1357,60","5982,50","2516,00","11,68","68,22"
2064,2017-10-01,"4404,3","1,1814","1357,60","5982,50","2516,00","11,68","68,22"
2065,2017-10-02,"4400,1","1,1732","1350,10","5980,50","2526,25","11,38","68,31"
2066,2017-10-03,"4311,1","1,1744","1348,80","5998,00","2532,75","11,38","69,63"
2067,2017-10-04,"4215,1","1,1759","1351,00","6004,00","2536,25","11,32","71,00"
2068,2017-10-05,"4315,4","1,1711","1348,30","6065,75","2550,00","10,82","71,07"
2069,2017-10-06,"4371,0","1,1734","1350,00","6064,25","2545,00","10,82","71,38"
2070,2017-10-07,"4436,0","1,1734","1350,00","6064,25","2545,00","10,82","71,38"
2071,2017-10-08,"4613,1","1,1734","1350,00","6064,25","2545,00","10,82","71,38"
